ID_Venta,Fecha,ID_Cliente,ID_Producto,Canal,Estado,Unidades,Precio_Unitario,Descuento,Costo_Unitario,Costo_Envio
V04750,2024-05-29,C038,P004,Tienda fisica,Confirmada,4,27.97,0.0,13.41,2.01
V04252,2025-03-05,C042,P010,Tienda fisica,Confirmada,3,37.58,0.0,19.18,0.46
V04987,2025-04-27,C011,P004,Tienda fisica,Confirmada,9,29.93,0.1,14.39,1.93
V00132,2024-11-14,C055,P009,Tienda fisica,Confirmada,1,128.63,0.0,76.08,1.74
V01310,2025-04-04,C030,P009,E-commerce,Confirmada,6,141.55,0.0,81.23,25.04
V03082,2025-05-25,C060,P007,E-commerce,Confirmada,4,128.88,0.0,67.65,25.55
V04688,2024-09-18,C016,P004,Tienda fisica,Confirmada,4,27.45,0.0,13.3,1.61
V01776,2024-01-05,C020,P006,Tienda fisica,Confirmada,1,66.26,0.0,35.27,3.05
V03277,2024-03-01,C038,P010,Tienda fisica,Confirmada,1,35.24,0.05,18.03,3.93
V01173,2025-12-17,C001,P008,Tienda fisica,Confirmada,4,88.76,0.0,52.29,1.42
V02904,2024-12-01,C022,P005,E-commerce,Confirmada,11,95.73,0.0,48.85,42.79
V01025,2024-07-10,C038,P005,E-commerce,Confirmada,9,97.29,0.1,48.28,38.04
V02016,2025-11-06,C014,P010,Tienda fisica,Confirmada,5,37.09,0.0,19.57,2.34
V04079,2025-04-09,C022,P001,E-commerce,Confirmada,4,1298.76,0.1,818.93,23.71
V00466,2024-02-09,C021,P004,Tienda fisica,Confirmada,  11 ,  28.31 ,0.0,13.36,  0.02 
V00402,2024-03-17,C022,P010,Tienda fisica,Confirmada,3,34.31,0.1,18.09,2.91
V01715,2024-02-01,C030,P006,E-commerce,Confirmada,6,65.13,0.0,34.92,33.9
V00786,2024-11-08,C030,P010,E-commerce,Confirmada,1,35.57,0.08,17.8,25.98
V01921,2025-05-11,C025,P004,E-commerce,Confirmada,3,29.44,0.1,14.36,16.88
V03444,2025-11-23,C035,P010,E-commerce,Confirmada,13,37.45,0.0,19.17,62.7
V02458,2024-06-15,C030,P007,Tienda fisica,Confirmada,1,117.76,0.0,63.86,0.32
V02051,2024-11-05,C056,P007,Tienda fisica,Confirmada,2,118.56,0.0,64.59,1.88
V02784,2024-10-24,C060,P001,Tienda fisica,Confirmada,2,1215.73,0.1,737.27,2.35
V02720,2024-04-28,C028,P004,E-commerce,Confirmada,7,27.94,0.08,13.29,25.8
V04990,2024-09-22,C013,P007,E-commerce,Confirmada,8,119.14,0.0,63.08,33.96
V01220,2025-06-28,C055,P007,E-commerce,Confirmada,1,129.2,0.08,69.43,16.88
V03622,2025-12-29,C015,P009,E-commerce,Confirmada,5,141.77,0.15,82.23,35.24
V03702,2024-10-06,C036,P004,E-commerce,Confirmada,5,27.51,0.1,13.18,36.84
V05264,2024-03-02,C003,P007,Tienda fisica,Confirmada,,118.3,0.0,64.42,2.29
V00958,2024-10-16,C038,P010,E-commerce,Confirmada,6,35.57,0.1,17.94,34.51
V04564,2024-03-03,C003,P006,Tienda fisica,Confirmada,6,66.74,0.0,35.34,2.34
V01743,2025-02-18,C011,P005,Tienda fisica,Confirmada,  10 ,  99.21 ,0.0,51.42,  3.76 
V03241,2024-03-19,C019,P008,Tienda fisica,Confirmada,3,85.91,0.1,47.38,0.35
V02431,2024-12-29,C021,P008,E-commerce,Confirmada,4,84.76,0.1,47.4,32.62
V00701,2025-10-24,C045,P002,Tienda fisica,Confirmada,12,486.8,0.0,293.29,3.5
V02540,2025-01-08,C060,P005,Tienda fisica,Confirmada,2,102.0,0.0,53.05,3.22
V04734,2025-02-21,C020,P007,E-commerce,Confirmada,2,129.02,0.0,70.07,31.44
V03638,2025-09-10,C009,P005,E-commerce,Confirmada,5,102.48,0.15,51.03,29.75
V04457,2024-08-19,C017,P005,Tienda fisica,Confirmada,13,93.34,0.0,47.3,3.4
V03704,2025-10-03,C015,P004,E-commerce,Confirmada,8,29.84,0.05,14.47,44.23
V00119,2025-12-26,C060,P009,Tienda fisica,Confirmada,5,141.8,0.0,83.91,3.25
V01404,2025-12-31,C012,P010,E-commerce,Confirmada,3,38.0,0.0,19.56,29.08
V01518,2025-09-30,C011,P005,Tienda fisica,Confirmada,5,100.97,0.0,52.15,2.5
V02682,2024-06-02,C001,P002,Tienda fisica,Confirmada,2,445.64,0.0,269.73,0.9
V02178,2025-05-14,C025,P002,E-commerce,Confirmada,6,486.81,0.08,291.95,42.06
V02773,2025-02-04,C041,P002,E-commerce,Confirmada,3,485.32,0.15,292.22,27.22
V04224,2025-12-28,C005,P007,E-commerce,Confirmada,3,127.86,0.0,69.33,15.57
V04275,2025-08-26,C051,P004,Tienda fisica,Confirmada,2,30.49,0.05,14.72,0.89
V04487,2024-08-16,C001,P010,Tienda fisica,Confirmada,  5 ,  34.48 ,0.0,17.66,  3.33 
V02211,2025-06-27,C017,P010,E-commerce,Confirmada,1,37.38,0.05,19.21,22.08
V05265,2025-05-18,,P010,Tienda fisica,Confirmada,6,36.82,0.0,19.64,3.59
V03812,2024-01-07,C007,P005,E-commerce,Confirmada,13,97.2,0.08,48.09,56.29
V01455,2024-08-21,C029,P004,Tienda fisica,Confirmada,4,28.53,0.0,13.25,0.99
V05063,2025-05-16,C008,P008,Tienda fisica,Confirmada,2,92.06,0.0,52.4,2.34
V03359,2024-04-03,C043,P008,Tienda fisica,Confirmada,3,85.4,0.0,47.27,3.48
V03875,2025-08-20,C042,P008,Tienda fisica,Confirmada,3,90.28,0.0,52.71,0.83
V03817,2025-01-12,C006,P008,E-commerce,Confirmada,8,88.31,0.15,52.84,43.96
V03344,2025-02-21,C038,P007,E-commerce,Confirmada,4,126.37,0.0,68.85,24.6
V01546,2024-08-24,C045,P004,E-commerce,Confirmada,8,28.34,0.0,13.21,34.25
V04276,2024-04-13,C020,P008,Tienda fisica,Confirmada,4,84.42,0.0,48.1,0.69
V03500,2024-03-24,C029,P005,Tienda fisica,Confirmada,20,96.96,0.0,47.07,2.48
V01956,2025-05-09,C028,P008,Tienda fisica,Confirmada,5,88.37,0.05,52.06,3.54
V00136,2025-07-17,C011,P007,Tienda fisica,Confirmada,7,130.31,0.0,68.87,3.66
V01140,2025-06-26,C022,P003,Tienda fisica,Confirmada,10,1792.6,0.0,1229.35,3.18
V01414,2025-06-28,C010,P008,E-commerce,Confirmada,16,92.23,0.1,52.82,47.28
V03281,2024-06-06,C058,P005,E-commerce,Confirmada,  6 ,  93.21 ,0.08,47.99,  30.39 
V05089,2024-09-14,C020,P005,Tienda fisica,Confirmada,7,94.27,0.05,47.9,3.2
V02286,2024-07-01,C036,P006,E-commerce,Confirmada,10,65.35,0.05,35.04,50.04
V03210,2025-11-12,C014,P006,Tienda fisica,Confirmada,6,69.61,0.0,39.06,2.42
V02762,2025-06-13,C055,P006,E-commerce,Confirmada,11,70.33,0.15,39.08,35.84
V05097,2024-09-02,C010,P002,Tienda fisica,Confirmada,1,461.19,0.0,266.9,2.54
V04644,2025-03-23,C025,P010,E-commerce,Confirmada,14,37.35,0.0,19.51,49.11
V01150,2025-09-13,C016,P006,E-commerce,Confirmada,9,68.48,0.0,37.89,46.64
V04183,2025-10-11,C023,P005,E-commerce,Confirmada,5,99.73,0.15,51.04,22.91
V05250,2025-08-11,C025,P004,Tienda fisica,Confirmada,,29.27,0.0,14.83,1.0
V03553,2025-04-17,C060,P007,Tienda fisica,Confirmada,2,127.06,0.0,70.1,2.51
V01664,2025-10-03,C057,P004,E-commerce,Confirmada,4,30.25,0.08,14.69,22.38
V02313,2025-08-11,C034,P005,Tienda fisica,Confirmada,9,103.57,0.0,51.2,2.68
V00928,2025-12-17,C009,P005,E-commerce,Confirmada,8,102.39,0.15,51.52,35.03
V00963,2024-04-08,C057,P004,Tienda fisica,Confirmada,8,28.37,0.0,13.21,2.71
V02028,2025-11-23,C013,P005,Tienda fisica,Confirmada,3,99.59,0.0,51.98,3.5
V00451,2024-09-22,C008,P005,E-commerce,Confirmada,2,93.55,0.0,47.31,13.84
V03199,2025-12-20,C012,P008,E-commerce,Confirmada,  1 ,  91.41 ,0.15,51.09,  14.63 
V02686,2025-10-16,C060,P010,E-commerce,Confirmada,7,37.54,0.1,19.68,38.05
V02021,2024-12-24,C017,P004,Tienda fisica,Confirmada,2,27.84,0.0,13.49,2.34
V00827,2025-03-02,C030,P004,Tienda fisica,Confirmada,3,29.86,0.0,14.85,1.44
V04083,2024-02-17,C032,P009,E-commerce,Confirmada,1,127.41,0.05,77.44,14.15
V02425,2024-10-26,C043,P007,Tienda fisica,Confirmada,5,119.76,0.0,64.17,3.09
V00406,2025-11-26,C005,P005,Tienda fisica,Confirmada,5,100.69,0.1,51.13,1.07
V01179,2025-03-14,C023,P006,E-commerce,Confirmada,8,70.08,0.0,38.75,32.63
V01850,2025-12-03,C039,P001,Tienda fisica,Confirmada,4,1292.61,0.05,795.23,2.74
V02954,2024-08-19,C020,P001,Tienda fisica,Confirmada,4,1199.81,0.0,738.18,2.32
V01533,2025-12-12,C046,P010,Tienda fisica,Confirmada,3,36.88,0.0,19.21,0.81
V03197,2024-09-22,C013,P005,Tienda fisica,Confirmada,8,97.4,0.0,48.22,2.85
V00463,2025-03-09,C050,P005,Tienda fisica,Confirmada,5,100.2,0.0,52.33,1.95
V00022,2024-02-01,C046,P006,E-commerce,Confirmada,9,64.01,0.05,34.86,38.37
V01539,2025-09-01,C057,P010,E-commerce,Confirmada,1,36.83,0.0,19.04,20.29
V03519,2025-11-08,C016,P005,Tienda fisica,Confirmada,6,102.08,0.0,51.07,2.61
V03059,2025-07-13,C057,P004,E-commerce,Confirmada,3,29.31,0.0,14.48,29.43
V00194,2024-03-30,C035,P009,E-commerce,Confirmada,  1 ,  128.65 ,0.0,76.27,  17.3 
V01160,2024-11-28,C040,P006,E-commerce,Confirmada,4,65.42,0.08,35.86,21.21
V03336,2024-04-22,C015,P005,Tienda fisica,Confirmada,4,95.99,0.05,48.92,2.44
V02428,2025-12-21,C040,P003,E-commerce,Confirmada,4,1766.71,0.08,1210.29,29.02
V02303,2024-11-08,C004,P002,Tienda fisica,Confirmada,11,461.47,0.0,274.65,1.81
V04359,2025-07-25,C018,P001,Tienda fisica,Confirmada,3,1263.66,0.0,794.89,3.17
V00907,2025-08-27,C001,P010,E-commerce,Confirmada,2,38.05,0.1,19.33,16.12
V02290,2025-06-06,C055,P010,E-commerce,Confirmada,3,37.84,0.0,19.21,20.15
V03057,2024-08-15,C040,P009,Tienda fisica,Confirmada,5,131.25,0.0,76.29,1.49
V03169,2024-12-02,C020,P001,Tienda fisica,Confirmada,1,1215.45,0.05,757.26,3.04
V02777,2024-07-17,C051,P005,Tienda fisica,Confirmada,1,95.3,0.0,48.74,2.84
V00369,2025-05-31,C055,P004,E-commerce,Confirmada,13,29.89,0.15,14.81,48.33
V04485,2025-10-06,C012,P005,E-commerce,Confirmada,5,101.96,0.05,52.37,39.45
V04176,2024-12-17,C004,P008,Tienda fisica,Confirmada,5,87.49,0.0,47.9,3.85
V01297,2024-05-15,C013,P007,Tienda fisica,Confirmada,1,121.92,0.0,63.77,2.45
V01889,2025-03-09,C020,P010,Tienda fisica,Confirmada,6,37.78,0.0,19.64,0.48
V00123,2025-05-13,C035,P005,E-commerce,Confirmada,10,99.22,0.0,52.22,47.23
V00221,2024-11-05,C023,P004,Tienda fisica,Confirmada,  7 ,  27.97 ,0.0,13.48,  1.81 
V04551,2025-11-05,C036,P001,E-commerce,Confirmada,2,1260.63,0.0,809.97,27.47
V02957,2025-08-06,C052,P004,E-commerce,Confirmada,4,30.09,0.0,14.67,21.79
V02377,2025-05-31,C060,P008,E-commerce,Confirmada,1,91.09,0.05,51.64,28.67
V04516,2025-09-07,C005,P008,E-commerce,Confirmada,1,90.55,0.08,52.92,16.85
V01426,2025-06-05,C005,P006,Tienda fisica,Confirmada,7,68.13,0.05,39.02,1.13
V02006,2025-07-23,C048,P006,E-commerce,Confirmada,3,69.63,0.05,38.35,26.7
V00979,2024-02-11,C011,P010,E-commerce,Confirmada,3,35.22,0.05,18.17,21.73
V01051,2024-12-28,C030,P002,Tienda fisica,Confirmada,2,443.03,0.1,270.62,0.84
V03363,2024-12-28,C043,P009,E-commerce,Confirmada,3,128.52,0.08,75.22,28.5
V05247,2025-10-14,,P003,E-commerce,Confirmada,3,1729.12,0.1,1239.98,32.33
V05093,2024-02-15,C011,P001,E-commerce,Confirmada,1,1180.18,0.0,749.04,13.97
V04031,2024-10-20,C046,P004,E-commerce,Confirmada,4,27.6,0.0,13.56,31.7
V03962,2024-08-28,C056,P004,E-commerce,Confirmada,3,28.05,0.0,13.56,17.84
V01951,2025-05-17,C005,P002,E-commerce,Confirmada,3,471.49,0.1,294.13,21.36
V00437,2024-07-27,C041,P006,Tienda fisica,Confirmada,7,64.03,0.05,34.88,3.15
V01748,2024-12-29,C003,P002,Tienda fisica,Confirmada,6,460.54,0.0,271.59,2.89
V00982,2025-10-01,C055,P010,Tienda fisica,Confirmada,  4 ,  36.51 ,0.0,19.21,  1.97 
V00332,2025-02-15,C016,P007,Tienda fisica,Confirmada,9,124.74,0.0,69.71,0.86
V01593,2024-04-05,C025,P005,Tienda fisica,Confirmada,6,93.27,0.0,48.52,2.28
V05195,2024-08-29,C020,P002,Tienda fisica,Confirmada,2,450.9,0.0,266.99,3.61
V00751,2024-12-21,C025,P007,Tienda fisica,Confirmada,3,118.4,0.0,63.39,1.44
V00148,2024-03-29,C050,P005,Tienda fisica,Confirmada,6,97.75,0.0,48.66,3.76
V03481,2024-05-23,C040,P010,Tienda fisica,Confirmada,1,34.46,0.1,17.86,0.35
V01038,2024-12-04,C015,P005,Tienda fisica,Confirmada,10,97.1,0.0,47.46,0.28
V03400,2024-11-02,C051,P006,E-commerce,Confirmada,4,65.81,0.05,34.81,29.74
V02082,2024-10-16,C035,P008,Tienda fisica,Confirmada,2,85.29,0.0,47.39,3.82
V00783,2024-08-22,C028,P002,E-commerce,Confirmada,1,445.5,0.0,273.86,16.23
V01721,2024-03-14,C015,P002,Tienda fisica,Confirmada,1,461.62,0.0,272.72,2.01
V03869,2025-08-07,C021,P004,Tienda fisica,Confirmada,2,30.12,0.0,14.48,1.63
V01740,2024-11-01,C057,P005,E-commerce,Confirmada,8,96.07,0.08,47.38,32.73
V04762,2025-02-08,C045,P004,E-commerce,Confirmada,11,29.96,0.08,14.57,44.98
V02457,2025-04-13,C015,P003,Tienda fisica,Confirmada,13,1758.66,0.0,1233.42,0.39
V02337,2025-05-12,C011,P001,E-commerce,Confirmada,2,1267.18,0.05,815.82,23.18
V00102,2025-03-25,C059,P002,E-commerce,Confirmada,  1 ,  477.36 ,0.0,298.17,  28.15 
V01490,2024-11-16,C015,P005,Tienda fisica,Confirmada,7,93.44,0.1,48.22,1.16
V00629,2025-07-25,C049,P006,Tienda fisica,Confirmada,7,69.91,0.0,38.14,2.78
V05053,2025-04-03,C035,P002,Tienda fisica,Confirmada,1,483.68,0.0,297.53,0.4
V03004,2024-05-13,C046,P004,E-commerce,Confirmada,2,27.68,0.05,13.19,28.2
V04654,2024-08-20,C030,P004,E-commerce,Confirmada,1,28.09,0.05,13.65,16.74
V00279,2025-11-09,C010,P006,Tienda fisica,Confirmada,6,69.0,0.0,37.74,2.37
V02346,2024-08-16,C060,P001,Tienda fisica,Confirmada,1,1194.87,0.1,747.72,1.77
V02733,2025-03-09,C050,P007,E-commerce,Confirmada,1,130.32,0.1,69.84,23.8
V00604,2024-09-22,C059,P010,Tienda fisica,Confirmada,2,35.42,0.0,17.76,2.6
V02449,2025-11-20,C026,P002,Tienda fisica,Confirmada,5,468.56,0.0,294.89,0.76
V04537,2024-05-17,C013,P005,Tienda fisica,Confirmada,1,94.23,0.0,47.42,1.25
V01686,2025-11-18,C021,P009,E-commerce,Confirmada,4,135.91,0.0,81.2,32.69
V05192,2025-03-10,C051,P008,E-commerce,Confirmada,4,89.87,0.0,51.62,27.2
V02334,2025-03-31,C052,P007,Tienda fisica,Confirmada,2,124.67,0.0,68.33,2.23
V03388,2024-12-29,C056,P007,Tienda fisica,Confirmada,3,122.79,0.0,64.85,3.78
V01940,2024-06-30,C051,P001,E-commerce,Confirmada,11,1225.7,0.08,749.49,46.62
V00036,2024-05-27,C010,P002,Tienda fisica,Confirmada,  5 ,  451.83 ,0.0,270.78,  1.2 
V02993,2025-06-10,C005,P005,E-commerce,Confirmada,17,99.45,0.1,52.87,68.54
V02747,2025-07-12,C005,P004,Tienda fisica,Confirmada,8,29.62,0.0,14.79,2.6
V01549,2024-06-29,C019,P002,Tienda fisica,Confirmada,1,462.38,0.0,268.85,1.39
V02783,2024-08-08,C024,P004,E-commerce,Confirmada,5,27.85,0.1,13.42,24.87
V04391,2025-05-25,C005,P009,E-commerce,Confirmada,3,136.21,0.15,81.18,21.22
V03965,2025-09-09,C034,P007,E-commerce,Confirmada,4,125.85,0.0,69.65,33.88
V02081,2024-10-07,C020,P010,Tienda fisica,Confirmada,7,35.19,0.0,17.91,0.52
V01987,2025-05-20,C036,P006,E-commerce,Confirmada,7,67.56,0.0,38.5,28.79
V04067,2024-01-25,C050,P004,Tienda fisica,Confirmada,5,27.79,0.0,13.48,2.38
V01597,2024-09-25,C027,P002,E-commerce,Confirmada,4,460.83,0.08,267.66,16.84
V01355,2024-11-29,C024,P005,Tienda fisica,Confirmada,2,97.06,0.0,47.44,1.37
V04419,2024-01-17,C054,P003,Tienda fisica,Confirmada,3,1627.43,0.0,1139.62,3.95
V04550,2025-08-17,C056,P006,Tienda fisica,Confirmada,3,67.93,0.0,38.95,2.01
V00875,2024-11-29,C014,P007,E-commerce,Confirmada,5,118.76,0.0,64.0,23.34
V04733,2025-12-01,C051,P006,Tienda fisica,Confirmada,4,68.11,0.0,38.9,0.53
V03516,2025-03-14,C010,P005,Tienda fisica,Confirmada,6,103.17,0.0,51.51,0.18
V01879,2025-08-26,C021,P001,E-commerce,Confirmada,  1 ,  1284.33 ,0.05,801.59,  24.09 
V03085,2024-10-18,C021,P010,E-commerce,Confirmada,2,35.41,0.05,17.99,15.65
V04108,2024-07-17,C044,P001,E-commerce,Confirmada,6,1226.52,0.05,741.55,30.18
V03080,2025-01-28,C047,P006,E-commerce,Confirmada,2,70.56,0.0,38.96,16.95
V00658,2025-05-07,C006,P005,E-commerce,Confirmada,3,103.01,0.15,51.78,31.33
V04392,2025-09-21,C010,P009,Tienda fisica,Confirmada,12,137.26,0.0,81.52,0.14
V04630,2024-12-03,C022,P007,E-commerce,Confirmada,4,118.65,0.0,64.2,31.79
V03900,2025-12-18,C022,P009,E-commerce,Confirmada,11,140.81,0.0,82.95,34.2
V02003,2025-05-19,C055,P004,E-commerce,Confirmada,9,30.21,0.0,14.83,46.09
V01002,2024-11-02,C055,P009,E-commerce,Confirmada,8,131.02,0.0,75.89,24.47
V04794,2024-12-28,C060,P001,Tienda fisica,Confirmada,1,1176.81,0.0,743.68,1.35
V01121,2024-07-17,C042,P006,E-commerce,Confirmada,7,66.29,0.0,35.61,24.56
V03217,2024-08-30,C039,P004,Tienda fisica,Confirmada,7,28.04,0.05,13.32,0.85
V00606,2024-08-28,C044,P007,Tienda fisica,Confirmada,1,120.74,0.0,63.94,0.34
V01158,2024-07-23,C055,P001,E-commerce,Confirmada,1,1193.64,0.0,751.29,21.13
V02482,2025-11-14,C005,P010,Tienda fisica,Confirmada,2,36.68,0.0,19.59,3.76
V02889,2024-06-22,C037,P006,Tienda fisica,Confirmada,4,66.66,0.0,35.32,3.43
V02912,2025-10-20,C057,P004,E-commerce,Confirmada,  1 ,  30.16 ,0.0,14.53,  28.43 
V04379,2025-11-04,C010,P001,Tienda fisica,Confirmada,1,1294.14,0.0,805.39,3.15
V03741,2025-04-01,C055,P004,E-commerce,Confirmada,1,29.46,0.05,14.41,22.03
V01079,2025-10-14,C013,P003,E-commerce,Confirmada,3,1729.12,0.1,1239.98,32.33
V01830,2024-12-09,C039,P010,Tienda fisica,Confirmada,1,35.47,0.0,17.6,1.99
V05065,2025-08-27,C016,P002,E-commerce,Confirmada,6,469.05,0.05,292.03,36.25
V02222,2025-11-14,C060,P004,E-commerce,Confirmada,6,29.18,0.0,14.77,23.33
V02728,2025-05-21,C011,P004,E-commerce,Confirmada,6,29.53,0.1,14.55,28.37
V01646,2025-09-15,C046,P004,Tienda fisica,Confirmada,8,29.81,0.0,14.48,1.12
V03952,2024-04-08,C046,P010,E-commerce,Confirmada,8,35.96,0.1,18.03,45.37
V01181,2025-12-03,C045,P009,Tienda fisica,Confirmada,1,139.55,0.1,81.56,2.9
V04480,2024-11-25,C060,P005,Tienda fisica,Confirmada,7,95.76,0.0,47.47,0.64
V00722,2025-03-24,C055,P010,E-commerce,Confirmada,3,37.89,0.15,19.07,19.38
V02973,2025-07-11,C005,P006,E-commerce,Confirmada,13,70.55,0.05,39.11,47.16
V04628,2025-01-01,C003,P008,Tienda fisica,Confirmada,3,88.62,0.0,51.15,3.82
V01698,2025-03-28,C050,P010,Tienda fisica,Confirmada,1,38.13,0.0,19.21,0.26
V00280,2024-10-30,C017,P002,E-commerce,Confirmada,21,444.15,0.05,275.27,91.64
V01379,2024-08-20,C042,P010,E-commerce,Confirmada,  1 ,  34.73 ,0.1,17.68,  27.14 
V03440,2025-09-05,C020,P009,Tienda fisica,Confirmada,4,136.1,0.1,81.09,2.22
V00563,2025-03-15,C037,P007,E-commerce,Confirmada,7,125.07,0.0,68.02,28.52
V03433,2025-09-13,C002,P006,E-commerce,Confirmada,4,68.17,0.15,38.76,27.82
V01642,2025-02-17,C053,P009,Tienda fisica,Confirmada,1,137.14,0.0,81.89,3.11
V00730,2025-01-26,C010,P004,E-commerce,Confirmada,8,30.24,0.0,14.32,39.71
V03193,2025-09-25,C038,P010,E-commerce,Confirmada,2,37.31,0.1,19.71,21.44
V00201,2025-04-19,C010,P004,E-commerce,Confirmada,6,29.61,0.08,14.71,32.35
V00349,2024-03-08,C030,P005,E-commerce,Confirmada,17,95.99,0.0,47.73,76.64
V01688,2025-11-16,C012,P005,Tienda fisica,Confirmada,12,99.97,0.0,52.07,2.28
V01470,2025-08-18,C024,P005,E-commerce,Confirmada,7,100.78,0.15,51.72,24.88
V04597,2024-12-09,C010,P004,Tienda fisica,Confirmada,7,28.15,0.1,13.43,1.01
V03493,2024-06-29,C036,P008,E-commerce,Confirmada,2,83.71,0.1,48.16,24.82
V02805,2024-06-17,C057,P008,Tienda fisica,Confirmada,3,83.64,0.1,48.76,2.58
V04063,2025-12-26,C060,P008,E-commerce,Confirmada,1,91.99,0.08,52.18,12.77
V02631,2025-08-23,C027,P008,Tienda fisica,Confirmada,2,90.01,0.0,52.68,0.75
V04142,2025-12-27,C039,P009,E-commerce,Confirmada,3,140.94,0.08,82.16,30.96
V01052,2025-06-22,C002,P008,Tienda fisica,Confirmada,  2 ,  89.3 ,0.0,52.29,  2.76 
V01452,2025-03-30,C055,P007,Tienda fisica,Confirmada,3,130.62,0.0,69.57,3.59
V03878,2025-09-20,C045,P004,Tienda fisica,Confirmada,3,29.2,0.0,14.31,0.83
V01773,2025-07-11,C045,P004,E-commerce,Confirmada,5,30.54,0.0,14.66,21.12
V03781,2025-12-25,C060,P010,Tienda fisica,Confirmada,3,38.12,0.0,19.03,2.55
V00693,2025-05-06,C044,P004,E-commerce,Confirmada,18,29.28,0.05,14.67,54.55
V02325,2025-09-27,C001,P006,E-commerce,Confirmada,9,69.55,0.0,38.0,49.85
V02757,2025-10-30,C016,P010,E-commerce,Confirmada,1,36.89,0.0,19.56,12.0
V02644,2025-10-02,C060,P004,E-commerce,Confirmada,9,30.18,0.0,14.52,38.0
V04090,2025-10-13,C021,P007,Tienda fisica,Confirmada,2,125.93,0.0,69.81,2.53
V00025,2025-11-02,C039,P006,Tienda fisica,Confirmada,1,69.02,0.0,37.8,1.98
V01191,2025-07-29,C040,P005,E-commerce,Confirmada,3,101.72,0.1,52.11,20.3
V03861,2024-03-28,C025,P005,Tienda fisica,Confirmada,6,95.19,0.1,47.4,2.13
V00884,2024-03-19,C011,P009,Tienda fisica,Confirmada,1,133.44,0.0,74.71,0.27
V03569,2025-09-19,C005,P004,E-commerce,Confirmada,12,30.36,0.0,14.87,28.7
V03123,2024-02-16,C005,P004,E-commerce,Confirmada,8,27.92,0.0,13.46,34.96
V03615,2025-06-22,C001,P002,Tienda fisica,Confirmada,6,488.24,0.0,298.42,3.47
V05249,2025-07-27,,P010,Tienda fisica,Confirmada,  1 ,  37.22 ,0.0,19.62,  0.27 
V00353,2024-08-02,C032,P009,Tienda fisica,Confirmada,4,129.59,0.0,77.56,1.89
V00191,2024-05-28,C043,P009,Tienda fisica,Confirmada,1,129.69,0.0,77.33,1.59
V04866,2025-08-22,C010,P004,E-commerce,Confirmada,3,29.81,0.1,14.8,25.83
V01416,2025-01-03,C032,P001,Tienda fisica,Confirmada,5,1302.24,0.0,822.05,1.44
V02959,2024-12-16,C007,P002,Tienda fisica,Confirmada,4,452.48,0.05,276.57,0.63
V04760,2025-01-28,C042,P006,E-commerce,Confirmada,4,68.35,0.08,38.26,26.26
V01376,2024-06-25,C044,P001,Tienda fisica,Confirmada,1,1215.18,0.0,750.38,3.39
V00676,2024-12-12,C044,P007,Tienda fisica,Confirmada,2,122.86,0.0,64.24,2.55
V00260,2025-10-07,C035,P007,Tienda fisica,Confirmada,3,125.86,0.0,68.01,0.39
V00846,2024-02-24,C021,P004,E-commerce,Confirmada,4,27.79,0.08,13.64,21.91
V05213,2025-11-09,C060,P010,E-commerce,Anulada,1,37.75,0.0,19.26,11.84
V05172,2025-06-24,C010,P010,Tienda fisica,Confirmada,1,37.47,0.0,19.34,1.63
V00756,2025-06-13,C053,P002,E-commerce,Confirmada,2,482.96,0.15,296.87,13.16
V04178,2025-06-24,C022,P002,Tienda fisica,Confirmada,2,488.8,0.0,295.74,1.33
V04606,2025-06-21,C052,P010,E-commerce,Confirmada,1,36.61,0.1,19.7,20.43
V01602,2024-03-23,C015,P006,E-commerce,Confirmada,2,66.64,0.08,35.23,24.09
V01777,2025-07-25,C030,P009,E-commerce,Confirmada,  4 ,  138.82 ,0.08,80.98,  28.92 
V03911,2025-07-05,C041,P007,E-commerce,Confirmada,8,130.17,0.05,69.53,36.94
V02157,2025-01-19,C010,P007,E-commerce,Confirmada,3,126.96,0.05,70.2,23.84
V03991,2024-04-06,C030,P008,E-commerce,Confirmada,1,85.64,0.05,47.18,25.5
V00235,2025-03-28,C017,P004,E-commerce,Confirmada,7,29.58,0.05,14.69,31.61
V05186,2024-03-22,C019,P004,Tienda fisica,Confirmada,2,27.6,0.0,13.48,1.23
V04140,2025-08-17,C020,P004,Tienda fisica,Confirmada,9,29.75,0.0,14.7,2.6
V01634,2025-10-01,C032,P008,Tienda fisica,Confirmada,3,90.95,0.0,51.44,1.02
V03251,2024-08-21,C011,P007,Tienda fisica,Confirmada,3,120.19,0.0,62.41,1.55
V05220,2024-09-13,C025,P005,Tienda fisica,Anulada,9,94.65,0.0,47.13,2.42
V02712,2025-12-01,C047,P002,Tienda fisica,Confirmada,2,470.13,0.0,299.5,0.13
V02669,2024-10-28,C015,P004,E-commerce,Confirmada,4,28.58,0.0,13.23,32.7
V02419,2025-11-27,C040,P002,Tienda fisica,Confirmada,7,468.86,0.0,297.22,0.48
V02933,2025-11-16,C011,P004,E-commerce,Confirmada,7,29.63,0.0,14.55,40.61
V04854,2025-08-07,C036,P007,Tienda fisica,Confirmada,7,127.0,0.05,70.15,0.36
V00917,2025-02-17,C012,P005,E-commerce,Confirmada,13,101.16,0.08,52.51,38.25
V00459,2024-03-09,C021,P007,Tienda fisica,Confirmada,4,123.12,0.0,63.1,1.72
